season,race_name,driver,team,fp1_pos,fp1_time_fastest_lap,fp2_pos,fp2_time_fastest_lap,fp3_pos,fp3_time_fastest_lap,Qualifying_Final_Grid_Position,Q1_time_seconds,Q1_position,Q1_fastest_lap,Q2_time_seconds,Q2_position,Q2_fastest_lap,Q3_time_seconds,Q3_position,Q3_fastest_lap,Race_Finishing_Position,fastest_lap
2025,Hungarian Grand Prix,COL,Alpine,18.0,1:17.463,20.0,1:17.159,13.0,1:16.246,14,75.875,15.0,1:15.875,76.159,14.0,1:16.159,,,,18.0,1:20.826
2025,Hungarian Grand Prix,GAS,Alpine,13.0,1:17.123,19.0,1:17.043,18.0,1:16.569,17,75.966,17.0,1:15.965,,,,,,,19.0,1:21.433
2025,Hungarian Grand Prix,HAD,RB,4.0,1:16.680,8.0,1:16.427,20.0,1:16.956,10,75.516,3.0,1:15.516,75.469,7.0,1:15.468,75.915,10.0,1:15.915,11.0,1:20.802
2025,Hungarian Grand Prix,HAM,Ferrari,5.0,1:16.733,6.0,1:16.328,4.0,1:15.683,12,75.733,10.0,1:15.733,75.702,12.0,1:15.701,,,,12.0,1:20.022
2025,Hungarian Grand Prix,HUL,Sauber,,,12.0,1:16.680,10.0,1:16.025,19,76.081,19.0,1:16.081,,,,,,,13.0,1:20.013
2025,Hungarian Grand Prix,LAW,RB,14.0,1:17.183,15.0,1:16.811,14.0,1:16.370,9,75.849,14.0,1:15.849,75.63,9.0,1:15.629,75.821,9.0,1:15.820,8.0,1:20.456
2025,Hungarian Grand Prix,LEC,Ferrari,3.0,1:16.269,3.0,1:16.022,3.0,1:15.314,1,75.582,5.0,1:15.581,75.455,6.0,1:15.454,75.372,1.0,1:15.371,4.0,1:20.439
2025,Hungarian Grand Prix,NOR,McLaren,1.0,1:16.052,1.0,1:15.623,2.0,1:14.947,3,75.523,4.0,1:15.522,74.89,1.0,1:14.890,75.413,3.0,1:15.412,1.0,1:19.918
2025,Hungarian Grand Prix,OCO,Haas,12.0,1:17.004,13.0,1:16.703,17.0,1:16.531,18,76.023,18.0,1:16.022,,,,,,,16.0,1:21.915
2025,Hungarian Grand Prix,PIA,McLaren,2.0,1:16.070,2.0,1:15.915,1.0,1:14.915,2,75.211,1.0,1:15.210,74.941,2.0,1:14.941,75.398,2.0,1:15.397,2.0,1:19.412
2025,Hungarian Grand Prix,RUS,Mercedes,8.0,1:16.924,7.0,1:16.417,8.0,1:15.840,4,75.627,7.0,1:15.626,75.201,4.0,1:15.200,75.425,4.0,1:15.424,3.0,1:19.409
2025,Hungarian Grand Prix,SAI,Williams,15.0,1:17.194,16.0,1:16.873,15.0,1:16.441,13,75.652,8.0,1:15.652,75.781,13.0,1:15.781,,,,14.0,1:19.790
2025,Hungarian Grand Prix,STR,Aston Martin,10.0,1:16.957,4.0,1:16.118,7.0,1:15.828,6,75.673,9.0,1:15.673,75.129,3.0,1:15.129,75.498,6.0,1:15.498,7.0,1:20.707
2025,Hungarian Grand Prix,TSU,Red Bull,17.0,1:17.393,9.0,1:16.484,19.0,1:16.878,16,75.899,16.0,1:15.899,,,,,,,17.0,1:21.180
2025,Hungarian Grand Prix,VER,Red Bull,9.0,1:16.939,14.0,1:16.790,12.0,1:16.162,8,75.736,11.0,1:15.736,75.547,8.0,1:15.546,75.728,8.0,1:15.727,9.0,1:19.575
2025,Italian Grand Prix,ALB,Williams,,,7.0,1:20.179,10.0,1:19.719,14,79.837,15.0,1:19.837,79.583,14.0,1:19.582,,,,7.0,1:21.367
2025,Italian Grand Prix,ALO,Aston Martin,9.0,1:21.114,15.0,1:20.644,12.0,1:19.861,9,79.658,6.0,1:19.658,79.362,8.0,1:19.361,79.424,9.0,1:19.424,19.0,1:23.757
2025,Italian Grand Prix,ANT,Mercedes,5.0,1:20.939,19.0,1:21.367,9.0,1:19.695,7,79.747,11.0,1:19.746,79.245,2.0,1:19.245,79.2,7.0,1:19.200,9.0,1:21.968
2025,Italian Grand Prix,BEA,Haas,19.0,1:22.058,14.0,1:20.606,17.0,1:20.209,11,79.688,8.0,1:19.688,79.446,11.0,1:19.445,,,,12.0,1:21.819
2025,Italian Grand Prix,BOR,Sauber,,,12.0,1:20.474,6.0,1:19.558,8,79.688,7.0,1:19.688,79.323,7.0,1:19.322,79.39,8.0,1:19.390,8.0,1:22.138
2025,Italian Grand Prix,COL,Alpine,,,20.0,1:21.563,14.0,1:20.034,18,79.992,18.0,1:19.992,,,,,,,17.0,1:22.239
2025,Italian Grand Prix,GAS,Alpine,18.0,1:21.653,18.0,1:21.102,18.0,1:20.246,19,80.103,19.0,1:20.102,,,,,,,16.0,1:22.185
2025,Italian Grand Prix,HAD,RB,10.0,1:21.158,11.0,1:20.382,8.0,1:19.602,16,79.917,16.0,1:19.917,,,,,,,10.0,1:22.132
2025,Italian Grand Prix,HAM,Ferrari,1.0,1:20.117,5.0,1:20.069,7.0,1:19.597,5,79.765,12.0,1:19.765,79.371,9.0,1:19.370,79.124,5.0,1:19.123,6.0,1:21.546
2025,Italian Grand Prix,HUL,Sauber,,,8.0,1:20.240,11.0,1:19.736,12,79.777,13.0,1:19.777,79.498,12.0,1:19.498,,,,20.0,
2025,Italian Grand Prix,LAW,RB,13.0,1:21.200,17.0,1:20.811,16.0,1:20.132,20,80.279,20.0,1:20.278,,,,,,,14.0,1:22.777
2025,Italian Grand Prix,LEC,Ferrari,2.0,1:20.286,2.0,1:19.960,2.0,1:19.352,4,79.689,9.0,1:19.688,79.31,6.0,1:19.310,79.007,4.0,1:19.007,4.0,1:21.293
2025,Italian Grand Prix,NOR,McLaren,6.0,1:21.021,1.0,1:19.878,1.0,1:19.331,2,79.517,3.0,1:19.516,79.293,5.0,1:19.293,78.869,2.0,1:18.868,2.0,1:20.900
2025,Italian Grand Prix,OCO,Haas,,,16.0,1:20.653,20.0,1:20.304,15,79.816,14.0,1:19.816,79.707,15.0,1:19.706,,,,15.0,1:22.891
2025,Italian Grand Prix,PIA,McLaren,,,4.0,1:20.058,3.0,1:19.495,3,79.711,10.0,1:19.710,79.286,3.0,1:19.286,78.982,3.0,1:18.981,3.0,1:21.245
2025,Italian Grand Prix,RUS,Mercedes,8.0,1:21.109,10.0,1:20.275,5.0,1:19.515,6,79.414,1.0,1:19.414,79.287,4.0,1:19.287,79.157,6.0,1:19.156,5.0,1:21.799
2025,Italian Grand Prix,SAI,Williams,3.0,1:20.650,3.0,1:19.974,13.0,1:19.906,13,79.644,5.0,1:19.644,79.528,13.0,1:19.528,,,,11.0,1:21.739
2025,Italian Grand Prix,STR,Aston Martin,15.0,1:21.295,13.0,1:20.528,19.0,1:20.246,17,79.948,17.0,1:19.947,,,,,,,18.0,1:22.164
2025,Italian Grand Prix,TSU,Red Bull,14.0,1:21.292,9.0,1:20.269,15.0,1:20.058,10,79.619,4.0,1:19.618,79.433,10.0,1:19.433,79.519,10.0,1:19.519,13.0,1:22.712
2025,Italian Grand Prix,VER,Red Bull,,,6.0,1:20.076,4.0,1:19.498,1,79.455,2.0,1:19.454,79.14,1.0,1:19.140,78.792,1.0,1:18.792,1.0,1:21.003
2025,Japanese Grand Prix,ALB,Williams,11.0,1:29.391,11.0,1:29.022,7.0,1:28.554,9,88.218,11.0,1:28.218,87.783,10.0,1:27.783,87.615,9.0,1:27.614,9.0,1:31.125
2025,Japanese Grand Prix,ALO,Aston Martin,7.0,1:29.221,17.0,1:29.977,15.0,1:29.772,13,88.337,14.0,1:28.337,87.897,13.0,1:27.897,,,,11.0,1:31.769
2025,Japanese Grand Prix,ANT,Mercedes,9.0,1:29.284,16.0,1:29.733,13.0,1:29.126,6,87.968,8.0,1:27.968,87.639,7.0,1:27.638,87.555,6.0,1:27.555,6.0,1:30.965
2025,Japanese Grand Prix,BEA,Haas,18.0,1:30.076,15.0,1:29.653,16.0,1:30.084,10,88.228,12.0,1:28.227,87.711,8.0,1:27.710,87.867,10.0,1:27.867,10.0,1:32.006
2025,Japanese Grand Prix,BOR,Sauber,20.0,1:30.147,13.0,1:29.334,17.0,1:30.134,17,88.622,17.0,1:28.621,,,,,,,19.0,1:32.034
2025,Japanese Grand Prix,DOO,Alpine,,,20.0,1:31.659,14.0,1:29.766,19,88.877,19.0,1:28.876,,,,,,,15.0,1:32.685
2025,Japanese Grand Prix,GAS,Alpine,14.0,1:29.546,9.0,1:28.757,8.0,1:28.602,11,88.186,9.0,1:28.186,87.822,11.0,1:27.822,,,,13.0,1:31.819
2025,Japanese Grand Prix,HAD,RB,8.0,1:29.224,3.0,1:28.518,10.0,1:28.786,7,88.278,13.0,1:28.278,87.775,9.0,1:27.775,87.569,7.0,1:27.569,8.0,1:31.316
2025,Japanese Grand Prix,HAM,Ferrari,4.0,1:29.051,4.0,1:28.543,6.0,1:28.524,8,87.942,5.0,1:27.941,87.61,6.0,1:27.609,87.61,8.0,1:27.609,7.0,1:31.406
2025,Japanese Grand Prix,HUL,Sauber,17.0,1:30.022,12.0,1:29.061,20.0,1:30.620,16,88.57,16.0,1:28.569,,,,,,,16.0,1:32.572
2025,Japanese Grand Prix,LAW,RB,13.0,1:29.536,5.0,1:28.558,12.0,1:29.103,14,88.554,15.0,1:28.554,87.906,14.0,1:27.906,,,,17.0,1:32.043
2025,Japanese Grand Prix,LEC,Ferrari,3.0,1:28.965,7.0,1:28.585,4.0,1:28.414,4,87.92,4.0,1:27.920,87.555,5.0,1:27.555,87.299,4.0,1:27.299,4.0,1:31.468
2025,Japanese Grand Prix,NOR,McLaren,1.0,1:28.549,2.0,1:28.162,1.0,1:27.965,2,87.845,3.0,1:27.844,87.146,1.0,1:27.146,86.995,2.0,1:26.995,2.0,1:31.115
2025,Japanese Grand Prix,OCO,Haas,19.0,1:30.123,14.0,1:29.507,18.0,1:30.183,18,88.696,18.0,1:28.695,,,,,,,18.0,1:31.966
2025,Japanese Grand Prix,PIA,McLaren,15.0,1:29.707,1.0,1:28.114,2.0,1:27.990,3,87.687,1.0,1:27.686,87.507,4.0,1:27.507,87.027,3.0,1:27.027,3.0,1:31.039
2025,Japanese Grand Prix,RUS,Mercedes,2.0,1:28.712,6.0,1:28.566,3.0,1:28.076,5,87.843,2.0,1:27.843,87.4,2.0,1:27.400,87.318,5.0,1:27.317,5.0,1:31.356
2025,Japanese Grand Prix,SAI,Williams,10.0,1:29.332,10.0,1:28.831,11.0,1:28.846,12,88.209,10.0,1:28.209,87.836,12.0,1:27.835,,,,14.0,1:31.105
2025,Japanese Grand Prix,STR,Aston Martin,16.0,1:29.757,19.0,1:30.844,19.0,1:30.266,20,89.271,20.0,1:29.271,,,,,,,20.0,1:32.052
2025,Japanese Grand Prix,TSU,Red Bull,6.0,1:29.171,18.0,1:30.625,9.0,1:28.784,15,87.967,7.0,1:27.966,88.0,15.0,1:28.000,,,,12.0,1:31.870
2025,Japanese Grand Prix,VER,Red Bull,5.0,1:29.064,8.0,1:28.670,5.0,1:28.496,1,87.943,6.0,1:27.942,87.502,3.0,1:27.501,86.983,1.0,1:26.983,1.0,1:31.040
2025,Las Vegas Grand Prix,ALB,Williams,2.0,1:34.968,8.0,1:34.066,3.0,1:34.875,16,116.22,16.0,1:56.219,,,,,,,16.0,1:35.183
2025,Las Vegas Grand Prix,ALO,Aston Martin,14.0,1:35.745,18.0,1:35.012,9.0,1:35.540,7,113.739,3.0,1:53.739,111.865,8.0,1:51.864,109.466,7.0,1:49.465,11.0,1:35.629
2025,Las Vegas Grand Prix,ANT,Mercedes,10.0,1:35.537,2.0,1:33.631,6.0,1:35.385,17,116.314,17.0,1:56.313,,,,,,,3.0,1:33.998
2025,Las Vegas Grand Prix,BEA,Haas,16.0,1:35.989,17.0,1:34.986,11.0,1:35.585,14,116.016,15.0,1:56.016,113.094,14.0,1:53.093,,,,10.0,1:34.519
2025,Las Vegas Grand Prix,BOR,Sauber,19.0,1:36.397,20.0,1:35.498,13.0,1:35.737,18,116.674,18.0,1:56.674,,,,,,,17.0,2:10.426
2025,Las Vegas Grand Prix,COL,Alpine,20.0,1:36.757,16.0,1:34.823,16.0,1:36.305,15,114.847,11.0,1:54.846,113.683,15.0,1:53.683,,,,15.0,1:35.780
2025,Las Vegas Grand Prix,GAS,Alpine,12.0,1:35.588,12.0,1:34.373,10.0,1:35.561,10,114.432,5.0,1:54.432,111.76,7.0,1:51.760,111.54,10.0,1:51.540,13.0,1:35.674
2025,Las Vegas Grand Prix,HAD,RB,7.0,1:35.299,5.0,1:33.893,4.0,1:35.168,8,115.613,14.0,1:55.612,111.12,2.0,1:51.120,109.554,8.0,1:49.554,6.0,1:34.620
2025,Las Vegas Grand Prix,HAM,Ferrari,11.0,1:35.561,10.0,1:34.126,5.0,1:35.269,20,117.115,20.0,1:57.114,,,,,,,8.0,1:34.552
2025,Las Vegas Grand Prix,HUL,Sauber,18.0,1:36.170,4.0,1:33.879,17.0,1:36.650,11,114.555,7.0,1:54.555,112.781,11.0,1:52.781,,,,7.0,1:34.591
2025,Las Vegas Grand Prix,LAW,RB,13.0,1:35.709,6.0,1:33.900,7.0,1:35.438,6,114.828,10.0,1:54.828,111.621,6.0,1:51.620,109.062,6.0,1:49.061,14.0,1:34.837
2025,Las Vegas Grand Prix,LEC,Ferrari,1.0,1:34.802,3.0,1:33.763,15.0,1:35.908,9,114.814,9.0,1:54.813,111.952,9.0,1:51.951,109.872,9.0,1:49.871,4.0,1:34.304
2025,Las Vegas Grand Prix,NOR,McLaren,6.0,1:35.257,1.0,1:33.602,20.0,1:37.111,1,115.473,13.0,1:55.472,111.379,4.0,1:51.379,107.934,1.0,1:47.933,19.0,1:33.965
2025,Las Vegas Grand Prix,OCO,Haas,17.0,1:36.123,19.0,1:35.227,14.0,1:35.816,13,114.635,8.0,1:54.635,112.987,13.0,1:52.986,,,,9.0,1:34.557
2025,Las Vegas Grand Prix,PIA,McLaren,8.0,1:35.450,14.0,1:34.492,19.0,1:37.022,5,114.544,6.0,1:54.543,112.126,10.0,1:52.126,108.961,5.0,1:48.960,20.0,1:34.085
2025,Las Vegas Grand Prix,RUS,Mercedes,9.0,1:35.534,7.0,1:34.037,1.0,1:34.054,4,113.144,1.0,1:53.144,110.935,1.0,1:50.935,108.803,4.0,1:48.802,2.0,1:34.591
2025,Las Vegas Grand Prix,SAI,Williams,5.0,1:35.179,13.0,1:34.435,12.0,1:35.662,3,114.873,12.0,1:54.873,111.144,3.0,1:51.144,108.296,3.0,1:48.296,5.0,1:34.495
2025,Las Vegas Grand Prix,STR,Aston Martin,15.0,1:35.894,11.0,1:34.191,8.0,1:35.533,12,114.416,4.0,1:54.415,112.85,12.0,1:52.849,,,,18.0,
2025,Las Vegas Grand Prix,TSU,Red Bull,3.0,1:35.070,15.0,1:34.691,18.0,1:36.667,19,116.798,19.0,1:56.798,,,,,,,12.0,1:34.966
2025,Las Vegas Grand Prix,VER,Red Bull,4.0,1:35.108,9.0,1:34.105,2.0,1:34.281,2,113.458,2.0,1:53.457,111.593,5.0,1:51.593,108.257,2.0,1:48.257,1.0,1:33.364
2025,Mexico City Grand Prix,ALB,Williams,10.0,1:19.384,19.0,1:18.855,16.0,1:17.993,17,77.49,17.0,1:17.489,,,,,,,12.0,1:20.480
2025,Mexico City Grand Prix,ALO,Aston Martin,12.0,1:19.471,8.0,1:17.938,20.0,1:18.611,14,77.232,12.0,1:17.231,77.103,14.0,1:17.102,,,,18.0,1:21.707
2025,Mexico City Grand Prix,ANT,Mercedes,2.0,1:18.486,3.0,1:17.566,7.0,1:17.253,6,77.291,15.0,1:17.290,76.773,8.0,1:16.772,76.118,6.0,1:16.117,6.0,1:20.825
2025,Mexico City Grand Prix,BEA,Haas,,,17.0,1:18.441,17.0,1:18.046,10,77.04,8.0,1:17.040,76.787,9.0,1:16.787,76.46,10.0,1:16.459,4.0,1:20.704
2025,Mexico City Grand Prix,BOR,Sauber,5.0,1:18.915,15.0,1:18.322,10.0,1:17.525,16,77.412,16.0,1:17.412,,,,,,,10.0,1:21.120
2025,Mexico City Grand Prix,COL,Alpine,9.0,1:19.331,18.0,1:18.721,19.0,1:18.581,20,77.67,20.0,1:17.670,,,,,,,16.0,1:21.341
2025,Mexico City Grand Prix,GAS,Alpine,,,20.0,1:19.194,18.0,1:18.412,18,77.546,18.0,1:17.546,,,,,,,15.0,1:22.271
2025,Mexico City Grand Prix,HAD,RB,11.0,1:19.409,14.0,1:18.281,8.0,1:17.396,9,76.733,1.0,1:16.733,76.804,10.0,1:16.804,76.252,9.0,1:16.251,13.0,1:21.713
2025,Mexico City Grand Prix,HAM,Ferrari,,,5.0,1:17.691,2.0,1:16.977,3,76.736,2.0,1:16.736,76.458,2.0,1:16.457,75.938,3.0,1:15.938,8.0,1:20.600
2025,Mexico City Grand Prix,HUL,Sauber,3.0,1:18.760,16.0,1:18.347,14.0,1:17.664,13,77.251,14.0,1:17.251,77.016,13.0,1:17.016,,,,19.0,1:23.090
2025,Mexico City Grand Prix,LAW,RB,,,11.0,1:18.218,11.0,1:17.552,15,76.961,6.0,1:16.960,78.072,15.0,1:18.072,,,,20.0,1:25.123
2025,Mexico City Grand Prix,LEC,Ferrari,1.0,1:18.379,2.0,1:17.545,4.0,1:17.198,2,77.024,7.0,1:17.024,76.658,6.0,1:16.658,75.848,2.0,1:15.847,2.0,1:21.587
2025,Mexico City Grand Prix,NOR,McLaren,,,4.0,1:17.643,1.0,1:16.632,1,76.899,4.0,1:16.899,76.252,1.0,1:16.251,75.586,1.0,1:15.585,1.0,1:20.763
2025,Mexico City Grand Prix,OCO,Haas,7.0,1:19.037,13.0,1:18.266,12.0,1:17.573,12,76.948,5.0,1:16.947,76.837,12.0,1:16.837,,,,9.0,1:21.868
2025,Mexico City Grand Prix,PIA,McLaren,4.0,1:18.784,12.0,1:18.231,5.0,1:17.231,8,77.158,10.0,1:17.158,76.737,7.0,1:16.736,76.174,8.0,1:16.174,5.0,1:20.421
2025,Mexico City Grand Prix,RUS,Mercedes,,,6.0,1:17.828,3.0,1:17.144,4,76.895,3.0,1:16.894,76.537,3.0,1:16.537,76.034,4.0,1:16.034,7.0,1:20.052
2025,Mexico City Grand Prix,SAI,Williams,,,9.0,1:17.938,15.0,1:17.801,7,77.171,11.0,1:17.171,76.607,5.0,1:16.606,76.172,7.0,1:16.171,17.0,1:20.097
2025,Mexico City Grand Prix,STR,Aston Martin,,,10.0,1:17.953,13.0,1:17.597,19,77.606,19.0,1:17.605,,,,,,,14.0,1:20.593
2025,Mexico City Grand Prix,TSU,Red Bull,8.0,1:19.090,7.0,1:17.882,9.0,1:17.415,11,77.234,13.0,1:17.233,76.816,11.0,1:16.816,,,,11.0,1:21.486
2025,Mexico City Grand Prix,VER,Red Bull,,,1.0,1:17.391,6.0,1:17.242,5,77.076,9.0,1:17.075,76.605,4.0,1:16.605,76.07,5.0,1:16.069,3.0,1:21.108
2025,Monaco Grand Prix,ALB,Williams,4.0,1:12.313,8.0,1:11.918,6.0,1:11.668,10,71.629,7.0,1:11.629,70.732,3.0,1:10.731,71.213,10.0,1:11.212,9.0,1:14.596
2025,Monaco Grand Prix,ALO,Aston Martin,10.0,1:12.727,7.0,1:11.890,12.0,1:12.100,7,71.674,8.0,1:11.674,71.182,8.0,1:11.182,70.924,7.0,1:10.924,19.0,1:15.593
2025,Monaco Grand Prix,ANT,Mercedes,11.0,1:12.765,9.0,1:12.001,10.0,1:12.013,15,71.88,15.0,1:11.879,,,,,,,18.0,1:13.518
2025,Monaco Grand Prix,BEA,Haas,15.0,1:13.328,15.0,1:12.259,16.0,1:12.251,17,71.979,17.0,1:11.978,,,,,,,12.0,1:14.855
2025,Monaco Grand Prix,BOR,Sauber,18.0,1:13.469,14.0,1:12.233,19.0,1:12.600,16,71.902,16.0,1:11.902,,,,,,,14.0,1:14.884
2025,Monaco Grand Prix,COL,Alpine,19.0,1:13.819,20.0,1:13.415,20.0,1:12.850,20,72.597,20.0,1:12.596,,,,,,,13.0,1:15.298
2025,Monaco Grand Prix,GAS,Alpine,8.0,1:12.668,17.0,1:12.403,14.0,1:12.194,18,71.994,18.0,1:11.993,,,,,,,20.0,1:18.054
2025,Monaco Grand Prix,HAD,RB,13.0,1:13.186,6.0,1:11.841,17.0,1:12.271,6,71.811,11.0,1:11.811,71.04,7.0,1:11.040,70.923,6.0,1:10.923,6.0,1:15.980
2025,Monaco Grand Prix,HAM,Ferrari,9.0,1:12.689,3.0,1:11.459,5.0,1:11.516,4,71.575,6.0,1:11.575,70.883,6.0,1:10.882,70.382,4.0,1:10.382,5.0,1:14.090
2025,Monaco Grand Prix,HUL,Sauber,12.0,1:12.978,16.0,1:12.262,13.0,1:12.125,13,71.871,14.0,1:11.870,71.596,13.0,1:11.596,,,,16.0,1:15.222
2025,Monaco Grand Prix,LAW,RB,17.0,1:13.429,5.0,1:11.822,7.0,1:11.813,9,71.818,12.0,1:11.817,71.25,9.0,1:11.250,71.129,9.0,1:11.129,8.0,1:15.320
2025,Monaco Grand Prix,LEC,Ferrari,1.0,1:11.963,1.0,1:11.355,1.0,1:10.953,2,71.229,1.0,1:11.228,70.581,2.0,1:10.581,70.063,2.0,1:10.063,2.0,1:14.055
2025,Monaco Grand Prix,NOR,McLaren,3.0,1:12.290,4.0,1:11.677,3.0,1:11.246,1,71.285,2.0,1:11.284,70.57,1.0,1:10.569,69.954,1.0,1:09.953,1.0,1:13.221
2025,Monaco Grand Prix,OCO,Haas,16.0,1:13.394,19.0,1:12.540,18.0,1:12.498,8,71.839,13.0,1:11.838,71.262,10.0,1:11.262,70.942,8.0,1:10.941,7.0,1:15.156
2025,Monaco Grand Prix,PIA,McLaren,5.0,1:12.341,2.0,1:11.393,4.0,1:11.397,3,71.308,3.0,1:11.308,70.858,4.0,1:10.858,70.129,3.0,1:10.129,3.0,1:13.745
2025,Monaco Grand Prix,RUS,Mercedes,6.0,1:12.481,12.0,1:12.091,11.0,1:12.066,14,71.507,5.0,1:11.507,,,,,,,11.0,1:13.405
2025,Monaco Grand Prix,SAI,Williams,7.0,1:12.534,13.0,1:12.150,8.0,1:11.893,11,71.707,9.0,1:11.706,71.362,11.0,1:11.361,,,,10.0,1:13.987
2025,Monaco Grand Prix,STR,Aston Martin,20.0,1:15.635,18.0,1:12.512,15.0,1:12.201,19,72.563,19.0,1:12.563,,,,,,,15.0,1:14.876
2025,Monaco Grand Prix,TSU,Red Bull,14.0,1:13.231,11.0,1:12.072,9.0,1:11.951,12,71.8,10.0,1:11.799,71.415,12.0,1:11.415,,,,17.0,1:14.912
2025,Monaco Grand Prix,VER,Red Bull,2.0,1:12.126,10.0,1:12.067,2.0,1:11.233,5,71.431,4.0,1:11.430,70.875,5.0,1:10.875,70.669,5.0,1:10.668,4.0,1:14.230
2025,Pre-Season Testing,ALB,Williams,,,13.0,1:32.060,11.0,1:30.668,19,,,,,,,,,,14.0,1:35.647
2025,Pre-Season Testing,ALO,Aston Martin,1.0,1:31.115,4.0,1:30.876,15.0,1:30.923,10,90.745,13.0,1:30.745,90.054,9.0,1:30.054,89.955,10.0,1:29.954,7.0,1:35.861
2025,Pre-Season Testing,ANT,Mercedes,14.0,1:32.399,18.0,1:32.718,4.0,1:30.236,4,90.036,5.0,1:30.036,89.649,3.0,1:29.649,89.537,4.0,1:29.537,5.0,1:35.302
2025,Pre-Season Testing,BEA,Haas,16.0,1:32.537,12.0,1:31.710,14.0,1:30.799,9,90.42,9.0,1:30.420,90.076,10.0,1:30.075,89.868,9.0,1:29.867,9.0,1:36.200
2025,Pre-Season Testing,BOR,Sauber,17.0,1:32.611,15.0,1:32.319,12.0,1:30.697,14,90.82,14.0,1:30.819,,,,,,,17.0,1:37.126
2025,Pre-Season Testing,COL,Alpine,19.0,1:33.323,19.0,1:33.138,16.0,1:31.046,16,90.982,16.0,1:30.981,,,,,,,16.0,1:37.182
2025,Pre-Season Testing,GAS,Alpine,13.0,1:32.378,16.0,1:32.457,19.0,1:31.643,18,91.261,18.0,1:31.260,,,,,,,19.0,1:34.572
2025,Pre-Season Testing,HAD,RB,7.0,1:31.754,2.0,1:30.846,7.0,1:30.489,8,90.214,6.0,1:30.213,90.016,8.0,1:30.016,89.846,8.0,1:29.846,11.0,1:36.938
2025,Pre-Season Testing,HAM,Ferrari,4.0,1:31.480,10.0,1:31.490,8.0,1:30.558,6,89.765,1.0,1:29.765,89.936,7.0,1:29.936,89.688,6.0,1:29.688,8.0,1:33.808
2025,Pre-Season Testing,HUL,Sauber,12.0,1:32.314,14.0,1:32.069,9.0,1:30.637,11,90.715,12.0,1:30.715,90.141,11.0,1:30.141,,,,20.0,1:35.403
2025,Pre-Season Testing,LAW,Red Bull,15.0,1:32.460,17.0,1:32.644,20.0,1:33.628,12,90.681,11.0,1:30.680,90.32,12.0,1:30.319,,,,15.0,1:35.641
2025,Pre-Season Testing,LEC,Ferrari,2.0,1:31.266,9.0,1:31.465,10.0,1:30.650,7,90.37,8.0,1:30.370,89.914,6.0,1:29.914,89.784,7.0,1:29.784,6.0,1:35.983
2025,Pre-Season Testing,NOR,McLaren,6.0,1:31.697,5.0,1:31.197,5.0,1:30.236,5,89.932,3.0,1:29.932,89.809,4.0,1:29.808,89.586,5.0,1:29.585,3.0,1:35.555
2025,Pre-Season Testing,OCO,Haas,10.0,1:32.128,7.0,1:31.298,13.0,1:30.784,17,90.989,17.0,1:30.989,,,,,,,18.0,1:36.646
2025,Pre-Season Testing,PIA,McLaren,5.0,1:31.480,1.0,1:30.713,2.0,1:30.165,3,90.313,7.0,1:30.313,89.813,5.0,1:29.813,89.524,3.0,1:29.524,4.0,1:35.408
2025,Pre-Season Testing,RUS,Mercedes,11.0,1:32.138,20.0,1:33.230,3.0,1:30.197,1,89.928,2.0,1:29.927,89.562,1.0,1:29.561,89.158,1.0,1:29.158,1.0,1:35.676
2025,Pre-Season Testing,SAI,Williams,8.0,1:31.811,8.0,1:31.299,6.0,1:30.391,20,,,,,,,,,,10.0,1:34.962
2025,Pre-Season Testing,STR,Aston Martin,18.0,1:33.034,6.0,1:31.221,17.0,1:31.260,15,90.949,15.0,1:30.948,,,,,,,13.0,1:35.850
2025,Pre-Season Testing,TSU,RB,9.0,1:31.859,11.0,1:31.707,18.0,1:31.439,13,90.574,10.0,1:30.573,90.353,13.0,1:30.352,,,,12.0,1:36.831
2025,Pre-Season Testing,VER,Red Bull,3.0,1:31.391,3.0,1:30.856,1.0,1:30.147,2,90.028,4.0,1:30.028,89.572,2.0,1:29.572,89.34,2.0,1:29.340,2.0,1:35.649
2025,Saudi Arabian Grand Prix,ALB,Williams,5.0,1:29.605,10.0,1:29.219,6.0,1:28.388,11,88.279,6.0,1:28.278,88.109,11.0,1:28.108,,,,9.0,1:33.477
2025,Saudi Arabian Grand Prix,ALO,Aston Martin,14.0,1:29.975,15.0,1:29.662,14.0,1:28.888,13,88.548,12.0,1:28.548,88.303,13.0,1:28.302,,,,11.0,1:33.009
2025,Saudi Arabian Grand Prix,ANT,Mercedes,13.0,1:29.933,11.0,1:29.242,10.0,1:28.679,5,88.128,4.0,1:28.128,87.798,5.0,1:27.798,87.866,5.0,1:27.865,6.0,1:32.396
2025,Saudi Arabian Grand Prix,BEA,Haas,18.0,1:30.594,16.0,1:29.754,16.0,1:28.989,15,88.536,11.0,1:28.536,88.648,15.0,1:28.647,,,,13.0,1:33.237
2025,Saudi Arabian Grand Prix,BOR,Sauber,20.0,1:31.037,,,19.0,1:29.409,20,89.462,20.0,1:29.462,,,,,,,18.0,1:34.447
2025,Saudi Arabian Grand Prix,DOO,Alpine,16.0,1:30.183,17.0,1:29.912,15.0,1:28.897,17,88.739,17.0,1:28.739,,,,,,,17.0,1:33.150
